CustomerId,rfm_total,rfm_segment,Exited
15646756,8,At Risk,0
15675963,6,Inactive,0
15752694,11,At Risk,0
15587419,8,At Risk,1
15682757,11,Potential Loyalist,0
15595557,8,Others,0
15741197,8,Others,0
15727490,11,At Risk,1
15728542,7,Inactive,0
15618171,8,At Risk,0
15566543,7,Inactive,0
15641319,14,Champions,1
15677387,10,At Risk,0
15812338,11,Loyal Customers,0
15644296,11,Loyal Customers,0
15689612,10,At Risk,0
15680772,8,Others,0
15811127,12,Champions,0
15778290,8,At Risk,0
15591248,8,At Risk,0
15801125,12,Loyal Customers,0
15627305,11,Loyal Customers,1
15659843,12,Champions,0
15679963,12,Loyal Customers,0
15669741,11,Loyal Customers,0
15638159,13,Champions,0
15670492,8,Others,0
15706232,8,At Risk,1
15765345,7,Inactive,0
15645323,12,Champions,1
15569572,7,Inactive,0
15664555,8,Others,1
15704483,12,Champions,0
15684934,6,Inactive,0
15743007,13,Champions,1
15599004,12,Champions,0
15768682,11,Loyal Customers,0
15672082,11,Potential Loyalist,0
15787196,9,Others,0
15636572,6,Inactive,0
15625904,10,At Risk,0
15617655,6,Inactive,0
15674840,9,At Risk,0
15573348,8,At Risk,0
15689268,8,At Risk,0
15666453,7,Inactive,0
15798084,11,Potential Loyalist,0
15772892,14,Champions,0
15580068,7,Inactive,0
15603035,8,Others,0
15738980,11,Potential Loyalist,0
15804864,9,At Risk,0
15623369,9,At Risk,1
15777033,6,Inactive,0
15801062,10,At Risk,0
15625023,12,Loyal Customers,0
15782475,6,Inactive,0
15674851,13,Champions,0
15791743,12,Champions,0
15768282,6,Inactive,0
15653521,8,At Risk,0
15694129,11,Potential Loyalist,1
15645059,11,Loyal Customers,0
15634373,9,At Risk,0
15579548,10,Potential Loyalist,0
15792232,13,Champions,0
15614220,9,At Risk,0
15782404,14,Champions,0
15730830,8,Others,0
15746461,11,Potential Loyalist,0
15589739,11,Loyal Customers,0
15758039,8,At Risk,0
15627514,11,Loyal Customers,0
15725355,10,At Risk,0
15733460,6,Inactive,0
15745001,9,Others,0
15652667,6,Inactive,0
15632967,8,Others,0
15757897,11,Loyal Customers,0
15626491,10,At Risk,0
15669664,14,Champions,1
15807045,14,Champions,0
15800856,11,Loyal Customers,0
15678201,12,Champions,1
15605284,10,Potential Loyalist,0
15682860,12,Champions,0
15719856,11,Loyal Customers,0
15746190,11,Loyal Customers,0
15705765,11,Potential Loyalist,0
15688880,9,At Risk,1
15744606,10,At Risk,0
15697460,10,At Risk,0
15653065,9,Others,0
15647453,14,Champions,0
15671534,12,Champions,1
15711028,9,Potential Loyalist,1
15805212,12,Champions,0
15572390,10,Potential Loyalist,0
15807221,12,Loyal Customers,0
15614137,9,Others,0
15673529,11,Potential Loyalist,0
15647385,14,Champions,1
15731246,7,Inactive,0
15587611,10,At Risk,1
15566211,12,Loyal Customers,1
15671243,7,Inactive,0
15708357,11,Loyal Customers,0
15594917,12,Champions,0
15811490,7,Inactive,0
15600832,10,At Risk,0
15749583,11,Potential Loyalist,1
15720644,10,Potential Loyalist,0
15654772,9,At Risk,1
15601848,11,Potential Loyalist,0
15775546,10,Potential Loyalist,0
15608387,10,Potential Loyalist,0
15583595,8,At Risk,0
15672966,6,Inactive,0
15714380,13,Champions,0
15661219,7,Inactive,0
15807609,10,Potential Loyalist,1
15656726,9,At Risk,0
15651943,12,Champions,0
15621063,11,Loyal Customers,0
15744695,9,At Risk,0
15696373,10,At Risk,1
15755825,7,Inactive,0
15680278,10,At Risk,1
15670755,6,Inactive,0
15755642,7,Inactive,0
15750728,11,Potential Loyalist,0
15752193,8,At Risk,0
15800583,12,Loyal Customers,0
15642137,13,Champions,0
15603156,11,Potential Loyalist,0
15671249,11,Potential Loyalist,0
15626485,8,At Risk,0
15636238,10,Potential Loyalist,0
15757952,10,Potential Loyalist,1
15812422,11,Loyal Customers,0
15624424,10,Potential Loyalist,0
15700654,8,Others,0
15634295,14,Champions,0
15743714,11,Loyal Customers,0
15659194,8,At Risk,0
15685576,7,Inactive,0
15628144,11,At Risk,0
15752601,11,Loyal Customers,0
15582154,9,At Risk,0
15739223,8,Others,0
15678427,9,Others,0
15794849,11,Loyal Customers,0
15603216,9,Others,0
15583576,12,Loyal Customers,0
15636731,10,Potential Loyalist,0
15717643,6,Inactive,0
15807457,11,Potential Loyalist,0
15694188,9,At Risk,0
15771086,11,Potential Loyalist,0
15708505,8,At Risk,0
15733768,12,Champions,0
15664802,13,Champions,0
15734999,12,Loyal Customers,0
15751524,9,At Risk,0
15690796,11,Loyal Customers,0
15756070,10,At Risk,0
15653315,11,Potential Loyalist,0
15613623,11,Loyal Customers,0
15658052,9,At Risk,1
15756333,6,Inactive,0
15608328,12,Champions,0
15723250,6,Inactive,0
15731951,13,Champions,1
15721504,11,Potential Loyalist,0
15691910,10,Potential Loyalist,0
15744200,12,Loyal Customers,0
15706223,9,Others,0
15634602,11,Loyal Customers,1
15802088,8,At Risk,0
15774882,11,Loyal Customers,1
15609011,11,Loyal Customers,1
15664895,10,Potential Loyalist,0
15734628,10,Potential Loyalist,0
15662232,11,Potential Loyalist,0
15607884,6,Inactive,0
15568006,10,Potential Loyalist,1
15757588,10,At Risk,0
15726087,9,At Risk,0
15646942,11,Loyal Customers,0
15577683,7,Inactive,0
15797736,9,At Risk,0
15690664,7,Inactive,0
15716041,8,At Risk,0
15715003,11,Loyal Customers,0
15665340,8,At Risk,0
15639217,12,Champions,0
15633870,6,Inactive,0
15652320,12,Champions,0
15665077,7,Inactive,1
15643121,14,Champions,0
15775339,12,Loyal Customers,0
15642345,14,Champions,1
15709511,9,Others,0
15672237,13,Loyal Customers,0
15638621,13,Loyal Customers,0
15724402,9,Others,0
15697045,9,At Risk,0
15697691,9,At Risk,0
15682421,12,Loyal Customers,1
15776454,14,Champions,1
15713043,7,Inactive,0
15695168,12,Potential Loyalist,0
15773731,13,Champions,0
15763194,9,At Risk,0
15612030,7,Inactive,0
15609083,13,Champions,1
15803749,8,Inactive,1
15708904,13,Loyal Customers,0
15603764,10,At Risk,1
15707551,7,Inactive,0
15707138,8,Inactive,0
15700854,12,Loyal Customers,1
15729956,13,Champions,0
15593365,12,Loyal Customers,0
15597394,15,Champions,0
15595010,11,At Risk,0
15569878,12,Loyal Customers,0
15761340,8,Inactive,0
15773804,14,Champions,0
15721189,7,Inactive,0
15619116,12,Loyal Customers,0
15626143,10,Others,0
15757425,11,Potential Loyalist,0
15750929,9,Others,0
15604348,12,Loyal Customers,0
15711130,12,Potential Loyalist,0
15795124,11,At Risk,0
15813022,13,Loyal Customers,0
15590966,15,Champions,0
15747772,8,Inactive,0
15660528,12,Potential Loyalist,0
15792649,11,At Risk,0
15654870,7,Inactive,0
15641877,9,At Risk,0
15781884,9,At Risk,0
15627377,7,Inactive,0
15570326,8,Inactive,0
15732293,7,Inactive,0
15635244,7,Inactive,0
15599195,13,Champions,0
15800784,11,At Risk,0
15762573,11,Potential Loyalist,0
15664808,12,Potential Loyalist,0
15586974,7,Inactive,0
15622017,9,At Risk,0
15676433,14,Champions,0
15571843,13,Loyal Customers,0
15798666,8,Inactive,0
15780805,12,Potential Loyalist,1
15685805,11,Potential Loyalist,0
15656322,12,Potential Loyalist,0
15807989,7,Inactive,0
15647207,10,Others,0
15730735,7,Inactive,0
15814004,12,Loyal Customers,0
15708236,9,At Risk,0
15583221,9,Others,0
15718843,13,Loyal Customers,0
15798341,9,At Risk,0
15778934,9,At Risk,0
15675626,15,Champions,0
15628863,10,At Risk,0
15679738,12,Loyal Customers,1
15718588,11,At Risk,0
15769902,8,Inactive,0
15665802,7,Inactive,0
15753754,11,Potential Loyalist,0
15681220,7,Inactive,0
15640377,12,Potential Loyalist,0
15771997,10,At Risk,0
15594878,14,Champions,1
15623082,12,Potential Loyalist,0
15756155,11,At Risk,0
15700696,9,At Risk,0
15614215,10,At Risk,0
15720649,14,Champions,0
15761717,8,Inactive,0
15654409,10,At Risk,0
15771483,8,Inactive,0
15596808,15,Champions,0
15625713,11,At Risk,0
15608760,11,At Risk,0
15690330,11,At Risk,0
15735968,9,At Risk,0
15574169,13,Loyal Customers,0
15759244,7,Inactive,0
15655952,11,Potential Loyalist,0
15754574,8,Inactive,0
15605827,12,Loyal Customers,0
15803908,7,Inactive,0
15739857,9,Others,0
15737977,10,At Risk,0
15796179,12,Loyal Customers,0
15812594,10,Others,0
15780650,9,At Risk,0
15810227,11,Potential Loyalist,0
15804038,11,At Risk,1
15621140,7,Inactive,0
15727281,8,Inactive,0
15764661,12,Potential Loyalist,0
15684367,14,Champions,0
15798824,12,Potential Loyalist,0
15606229,11,Potential Loyalist,0
15635775,12,Potential Loyalist,0
15639665,11,Potential Loyalist,0
15644686,7,Inactive,0
15723884,12,Potential Loyalist,0
15627630,12,Potential Loyalist,0
15780954,11,Potential Loyalist,0
15757661,12,Loyal Customers,0
15592194,8,Inactive,0
15643330,13,Champions,0
15654506,9,Others,0
15709396,8,Inactive,0
15573309,10,Others,0
15619436,15,Champions,0
15682778,7,Inactive,0
15607598,8,Inactive,0
15766734,14,Champions,0
15586931,12,Loyal Customers,0
15791316,9,Others,0
15803457,11,Potential Loyalist,0
15622192,12,Loyal Customers,0
15734942,12,Loyal Customers,0
15714493,7,Inactive,0
15654577,13,Champions,1
15746569,12,Potential Loyalist,1
15601589,9,At Risk,0
15604891,9,Others,0
15752588,11,Potential Loyalist,0
15570086,11,At Risk,0
15630592,15,Champions,1
15726634,13,Loyal Customers,0
15629187,12,Loyal Customers,0
15813363,12,Potential Loyalist,0
15768887,10,At Risk,0
15807473,11,Potential Loyalist,0
15615029,10,At Risk,0
15691446,7,Inactive,0
15781689,11,Potential Loyalist,0
15674148,13,Champions,1
15571065,12,Potential Loyalist,0
15576162,9,At Risk,0
15804937,12,Potential Loyalist,0
15638988,8,Inactive,0
15687959,11,At Risk,0
15761554,15,Champions,1
15745624,12,Potential Loyalist,0
15800366,10,At Risk,0
15733119,9,Others,0
15772777,7,Inactive,0
15651140,12,Potential Loyalist,0
15687752,12,Loyal Customers,0
15591130,10,At Risk,0
15572145,9,Others,0
15566091,14,Champions,0
15591433,9,Others,0
15584156,8,Inactive,1
15779620,14,Champions,0
15778345,13,Loyal Customers,0
15705994,10,At Risk,0
15620981,15,Champions,1
15709004,10,At Risk,0
15623927,7,Inactive,0
15752838,8,Inactive,0
15739131,14,Champions,0
15741416,12,Loyal Customers,0
15585928,12,Loyal Customers,0
15749540,10,Others,0
15707007,12,Loyal Customers,0
15589449,9,Others,1
15578783,13,Champions,0
15610446,11,Potential Loyalist,1
15661708,8,Inactive,0
15798200,9,Others,0
15653696,11,At Risk,0
15761854,12,At Risk,0
15812832,9,Others,0
15805151,10,Others,0
15750141,12,Potential Loyalist,0
15772798,8,Inactive,0
15689598,10,At Risk,1
15743076,9,At Risk,0
15760851,11,Potential Loyalist,0
15656351,9,Others,0
15701354,13,Loyal Customers,0
15691647,10,Others,0
15591740,8,Inactive,1
15740147,11,At Risk,0
15783589,10,At Risk,0
15663942,14,Champions,0
15717307,11,Potential Loyalist,0
15635197,10,At Risk,0
15684042,12,Loyal Customers,0
15791373,15,Champions,1
15747208,13,Champions,1
15614936,11,At Risk,0
15790455,13,Loyal Customers,1
15800326,11,Potential Loyalist,0
15626042,11,Potential Loyalist,0
15622897,10,Potential Loyalist,1
15596011,9,At Risk,0
15728333,9,At Risk,0
15739514,7,Inactive,0
15581505,11,Potential Loyalist,0
15627042,10,Others,0
15732299,8,Inactive,0
15692664,14,Champions,0
15652469,12,Potential Loyalist,0
15727605,11,At Risk,0
15705113,14,Champions,0
15668580,10,Others,0
15783882,10,At Risk,0
15687648,13,Loyal Customers,0
15615091,8,Inactive,0
15745326,15,Champions,1
15656293,12,Potential Loyalist,0
15616555,12,Loyal Customers,0
15632272,12,Potential Loyalist,0
15644977,11,Potential Loyalist,0
15777504,9,At Risk,0
15775234,12,Loyal Customers,0
15674206,7,Inactive,0
15686670,12,Potential Loyalist,1
15643056,14,Champions,0
15701885,9,At Risk,0
15748797,13,Loyal Customers,1
15706131,8,Inactive,0
15573851,12,Potential Loyalist,1
15755722,12,At Risk,0
15740428,13,Loyal Customers,0
15811565,13,Loyal Customers,1
15697546,12,Potential Loyalist,0
15623595,9,Others,0
15675964,9,At Risk,1
15627840,14,Champions,1
15782941,10,Others,0
15793455,14,Champions,1
15587174,7,Inactive,1
15775294,12,Potential Loyalist,1
15666430,12,Loyal Customers,0
15790254,13,Champions,0
15793247,8,Inactive,0
15753215,9,Others,0
15618936,14,Champions,1
15655368,15,Champions,0
15608230,12,Potential Loyalist,0
15764237,11,At Risk,0
15631310,12,Loyal Customers,0
15676707,12,Potential Loyalist,0
15637235,12,Loyal Customers,0
15640852,10,Potential Loyalist,1
15731865,12,Potential Loyalist,0
15805112,12,Loyal Customers,0
15643828,7,Inactive,0
15781347,11,Potential Loyalist,0
15662426,14,Champions,1
15792151,12,Potential Loyalist,0
15635285,7,Inactive,0
15645937,12,Potential Loyalist,0
15693902,10,Others,0
15700601,13,Champions,0
15806511,9,At Risk,0
15608653,9,At Risk,1
15704987,12,Loyal Customers,0
15578787,12,Potential Loyalist,1
15763859,10,Others,0
15604551,12,Potential Loyalist,0
15731760,12,At Risk,0
15705506,12,Loyal Customers,0
15803965,12,Loyal Customers,0
15709941,9,Others,1
15720353,12,Potential Loyalist,0
15803078,12,Potential Loyalist,0
15577170,10,At Risk,0
15751549,12,Potential Loyalist,0
15665088,12,Loyal Customers,0
15617434,11,At Risk,0
15808760,10,At Risk,0
15724764,10,At Risk,0
15736778,11,Potential Loyalist,0
15692583,11,Potential Loyalist,0
15754940,13,Loyal Customers,1
15784209,10,At Risk,0
15736656,11,At Risk,0
15726960,9,Others,0
15721835,12,Loyal Customers,0
15665783,7,Inactive,0
15703117,13,Champions,0
15711398,11,Potential Loyalist,0
15650237,9,Others,0
15580213,12,Potential Loyalist,0
15659486,11,At Risk,0
15779267,11,Potential Loyalist,0
15764105,12,Potential Loyalist,0
15589401,12,Potential Loyalist,0
15777122,8,Inactive,0
15794056,11,Potential Loyalist,1
15742854,9,Others,0
15775116,12,Potential Loyalist,0
15767681,9,At Risk,0
15606613,12,Loyal Customers,1
15688172,11,Potential Loyalist,0
15761453,13,Champions,0
15664504,7,Inactive,0
15654067,12,Potential Loyalist,0
15573152,10,At Risk,0
15752956,7,Inactive,0
15740264,8,Inactive,0
15754926,11,Potential Loyalist,0
15670163,15,Champions,0
15581252,12,Loyal Customers,0
15649451,9,At Risk,0
15575955,12,Potential Loyalist,0
15715941,8,Inactive,0
15678385,10,Others,0
15682639,9,Others,0
15798964,12,Potential Loyalist,0
15798737,9,Others,0
15649183,7,Inactive,0
15701439,11,Potential Loyalist,1
15666297,12,Potential Loyalist,1
15808662,12,Potential Loyalist,0
15586557,12,At Risk,0
15746902,8,Inactive,0
15760662,13,Champions,0
15667417,11,At Risk,0
15712584,7,Inactive,0
15699294,13,Loyal Customers,0
15801316,9,At Risk,0
15660144,15,Champions,0
15699467,15,Champions,0
15633227,12,At Risk,0
15802593,7,Inactive,1
15609356,13,Loyal Customers,0
15718667,12,Loyal Customers,0
15643908,9,At Risk,0
15695383,8,Inactive,0
15764654,7,Inactive,0
15702561,9,At Risk,0
15656865,11,At Risk,0
15804771,10,At Risk,0
15724889,11,At Risk,0
15601324,11,Potential Loyalist,0
15606177,12,Potential Loyalist,0
15606472,10,At Risk,0
15752731,11,At Risk,0
15671351,12,Potential Loyalist,0
15786469,12,Potential Loyalist,0
15716186,12,Potential Loyalist,0
15716619,12,Loyal Customers,0
15657779,9,Others,0
15626156,9,Others,0
15630321,12,Potential Loyalist,0
15569654,15,Champions,0
15652700,7,Inactive,0
15577478,12,Loyal Customers,0
15674583,14,Champions,0
15602841,10,At Risk,0
15708003,12,Loyal Customers,0
15697035,12,Loyal Customers,0
15684592,11,At Risk,0
15679307,14,Champions,0
15678333,10,Others,0
15603749,12,Loyal Customers,1
15744770,12,Potential Loyalist,0
15750396,11,Potential Loyalist,0
15579287,11,At Risk,0
15668445,10,Others,0
15605447,12,Potential Loyalist,0
15623730,14,Champions,0
15612615,11,Potential Loyalist,0
15676966,10,At Risk,0
15765982,9,At Risk,1
15709643,11,Potential Loyalist,0
15646720,9,Others,1
15812850,8,Inactive,0
15686242,15,Champions,1
15740878,9,At Risk,0
15695792,14,Champions,0
15797165,12,At Risk,1
15631681,14,Champions,0
15744327,15,Champions,1
15723028,12,Potential Loyalist,0
15677512,12,Potential Loyalist,0
15587297,7,Inactive,0
15569432,7,Inactive,1
15751032,13,Loyal Customers,0
15764618,10,At Risk,0
15800031,12,Loyal Customers,1
15618239,13,Loyal Customers,0
15706799,15,Champions,1
15662865,13,Champions,0
15744423,11,Potential Loyalist,0
15745399,12,Potential Loyalist,1
15642726,15,Champions,0
15810826,13,Champions,0
15698246,10,Others,0
15580249,15,Champions,0
15716984,12,Potential Loyalist,0
15668347,13,Champions,0
15591035,11,At Risk,0
15745196,12,Loyal Customers,0
15795936,12,Potential Loyalist,0
15785367,15,Champions,1
15638730,14,Champions,0
15691863,9,Others,0
15645772,7,Inactive,0
15697686,8,Inactive,0
15611088,8,Inactive,0
15796910,13,Loyal Customers,1
15658670,9,Others,0
15749799,10,Others,0
15812945,14,Champions,0
15706128,12,Potential Loyalist,0
15603846,12,Potential Loyalist,1
15810218,7,Inactive,0
15590201,8,Inactive,1
15777797,10,At Risk,1
15613097,11,At Risk,0
15689751,15,Champions,0
15710366,13,Champions,1
15778135,12,Potential Loyalist,0
15641122,12,Potential Loyalist,0
15783225,11,At Risk,1
15665590,7,Inactive,0
15579131,7,Inactive,0
15742019,13,Champions,0
15801605,11,Potential Loyalist,0
15686913,13,Loyal Customers,0
15775206,10,At Risk,0
15565706,13,Champions,1
15634375,12,Loyal Customers,0
15688973,8,Inactive,0
15663964,11,Potential Loyalist,0
15627999,12,Potential Loyalist,0
15766137,10,Others,0
15660385,10,Others,0
15599869,13,Champions,0
15623712,10,Potential Loyalist,1
15655007,12,Loyal Customers,0
15662488,11,Potential Loyalist,1
15812616,10,At Risk,1
15643794,13,Champions,0
15711396,7,Inactive,0
15668521,11,Potential Loyalist,0
15754053,7,Inactive,0
15614893,12,Loyal Customers,0
15668971,12,Potential Loyalist,0
15774316,7,Inactive,0
15637110,10,At Risk,0
15777614,11,Potential Loyalist,0
15656426,12,Potential Loyalist,0
15658032,10,Others,0
15657603,13,Champions,0
15643819,15,Champions,0
15620030,15,Champions,0
15699507,9,At Risk,0
15735428,13,Loyal Customers,0
15756932,7,Inactive,0
15714610,10,Others,0
15667456,9,Others,0
15675328,11,Potential Loyalist,0
15803633,13,Loyal Customers,0
15799641,12,Potential Loyalist,0
15567147,8,Inactive,0
15584812,13,Loyal Customers,0
15686345,7,Inactive,0
15669501,8,Inactive,0
15691387,9,At Risk,0
15750243,11,At Risk,0
15683471,12,Loyal Customers,0
15566660,8,Inactive,0
15788676,7,Inactive,0
15646037,7,Inactive,0
15593773,12,Potential Loyalist,0
15651272,8,Inactive,0
15759690,8,Inactive,0
15626412,8,Inactive,0
15744240,14,Champions,0
15638751,11,Potential Loyalist,0
15724543,8,Inactive,0
15717398,13,Loyal Customers,1
15694644,9,At Risk,0
15794895,13,Champions,0
15617877,11,Potential Loyalist,0
15814405,9,At Risk,1
15597487,10,At Risk,0
15571550,11,At Risk,0
15622321,12,Loyal Customers,0
15764293,11,Potential Loyalist,0
15668081,8,Inactive,0
15576022,10,At Risk,0
15802466,7,Inactive,0
15617507,10,Others,0
15619083,7,Inactive,0
15687658,10,Others,1
15680752,14,Champions,1
15749482,14,Champions,0
15607142,9,At Risk,0
15814035,9,At Risk,0
15605698,9,Others,1
15729804,7,Inactive,0
15699238,9,Others,0
15782735,15,Champions,0
15677804,10,Potential Loyalist,1
15597309,12,Loyal Customers,0
15756954,13,Champions,0
15576602,9,Others,0
15760431,11,Potential Loyalist,0
15773394,9,Others,0
15804516,13,Loyal Customers,0
15603328,13,Champions,0
15728885,14,Champions,0
15668032,11,At Risk,0
15801942,7,Inactive,1
15580719,7,Inactive,0
15665014,11,Potential Loyalist,0
15715988,10,Others,0
15674678,12,At Risk,1
15588450,9,At Risk,0
15799156,12,Loyal Customers,0
15751943,14,Champions,0
15756848,11,At Risk,0
15809830,9,At Risk,0
15737267,13,Loyal Customers,1
15609704,15,Champions,1
15806249,11,At Risk,0
15643359,11,At Risk,0
15697307,8,Inactive,0
15677377,9,Others,0
15716284,7,Inactive,0
15705281,11,At Risk,0
15581620,9,Others,0
15812611,10,At Risk,0
15707132,10,At Risk,0
15702631,10,Others,0
15605673,12,Loyal Customers,0
15778526,13,Champions,0
15701280,13,Loyal Customers,1
15776743,7,Inactive,0
15692443,13,Champions,1
15645621,12,Loyal Customers,0
15641043,7,Inactive,0
15607170,8,Inactive,0
15723851,12,Potential Loyalist,0
15812007,8,Inactive,0
15583033,11,At Risk,0
15753362,9,Others,0
15610383,11,Potential Loyalist,1
15628947,12,Potential Loyalist,1
15618391,7,Inactive,0
15641136,12,Loyal Customers,0
15637461,11,Potential Loyalist,0
15806967,9,At Risk,0
15570855,7,Inactive,0
15734711,13,Champions,1
15813911,14,Champions,0
15599533,7,Inactive,0
15579706,14,Champions,1
15636999,11,At Risk,1
15580623,12,Loyal Customers,0
15606274,8,Inactive,0
15664227,11,At Risk,0
15806184,8,Inactive,0
15644005,9,At Risk,0
15566494,12,Potential Loyalist,0
15656627,8,Inactive,0
15672115,8,Inactive,0
15652540,12,Loyal Customers,0
15772781,9,Others,1
15681705,9,Others,0
15806570,15,Champions,1
15673570,9,At Risk,0
15752467,9,Others,0
15671915,8,Inactive,0
15734311,9,Others,0
15735339,15,Champions,0
15626710,11,At Risk,0
15684951,12,Potential Loyalist,1
15689081,14,Champions,1
15596074,9,At Risk,0
15719348,12,Loyal Customers,1
15708422,13,Loyal Customers,0
15660475,11,At Risk,0
15782574,13,Champions,0
15774127,12,Potential Loyalist,0
15589320,9,At Risk,0
15637857,11,At Risk,0
15737173,12,Potential Loyalist,0
15698619,7,Inactive,0
15729246,8,Inactive,0
15798834,13,Loyal Customers,0
15742632,11,At Risk,0
15704586,9,At Risk,0
15654060,12,Loyal Customers,0
15646374,9,Others,0
15680346,12,Loyal Customers,0
15718789,11,Potential Loyalist,0
15769955,13,Loyal Customers,0
15598846,13,Loyal Customers,0
15771000,11,Potential Loyalist,0
15792607,13,Loyal Customers,0
15720924,13,Champions,0
15693347,8,Inactive,0
15738174,10,At Risk,0
15789413,9,Others,0
15758639,10,Others,0
15749401,7,Inactive,1
15777855,9,At Risk,0
15711446,11,Potential Loyalist,1
15585280,12,Loyal Customers,0
15796969,8,Inactive,0
15694581,8,Inactive,0
15775625,13,Champions,0
15631693,7,Inactive,0
15684269,12,Potential Loyalist,1
15802585,9,At Risk,0
15679983,13,Loyal Customers,0
15586300,7,Inactive,0
15594084,8,Inactive,0
15627665,15,Champions,1
15583724,8,Inactive,0
15702337,7,Inactive,0
15781409,13,Champions,0
15681439,8,Inactive,0
15636589,7,Inactive,0
15687385,10,At Risk,0
15585255,11,At Risk,0
15698953,10,Potential Loyalist,1
15660422,10,Others,0
15683339,13,Champions,1
15737047,13,Champions,1
15671590,8,Inactive,0
15591915,13,Loyal Customers,1
15579526,13,Champions,0
15683403,11,At Risk,1
15799384,13,Loyal Customers,0
15745266,11,At Risk,1
15747534,10,At Risk,1
15686219,12,Potential Loyalist,0
15665378,11,Potential Loyalist,0
15714658,8,Inactive,0
15691061,7,Inactive,0
15796957,7,Inactive,1
15716728,9,At Risk,0
15777179,9,At Risk,0
15735222,8,Inactive,0
15667602,12,Potential Loyalist,0
15587311,9,At Risk,0
15658435,14,Champions,0
15631063,12,Potential Loyalist,0
15582847,14,Champions,0
15748432,8,Inactive,0
15810800,14,Champions,0
15783030,12,Loyal Customers,1
15738018,14,Champions,0
15667632,9,At Risk,0
15630413,8,Inactive,0
15584967,7,Inactive,0
15680611,7,Inactive,0
15670343,13,Champions,0
15620443,8,Inactive,0
15715796,11,Potential Loyalist,0
15752912,10,Others,0
15808557,12,At Risk,1
15598493,9,At Risk,0
15675450,7,Inactive,0
15765311,12,Loyal Customers,0
15718216,12,Potential Loyalist,0
15739692,13,Loyal Customers,0
15684419,9,Others,0
15566292,13,Champions,0
15601387,8,Inactive,0
15665008,7,Inactive,0
15756538,12,At Risk,0
15720929,9,Others,1
15680370,9,At Risk,0
15665956,13,Loyal Customers,1
15573876,9,Others,0
15782236,14,Champions,0
15644849,12,Loyal Customers,0
15735788,8,Inactive,0
15679642,7,Inactive,0
15773283,13,Champions,1
15640059,8,Inactive,0
15629150,12,Potential Loyalist,0
15639004,10,Others,0
15810944,10,Others,0
15603594,8,Inactive,0
15776780,13,Loyal Customers,1
15735719,7,Inactive,0
15701037,12,Potential Loyalist,0
15581526,13,Loyal Customers,0
15635177,12,Loyal Customers,0
15656009,13,Champions,0
15766787,7,Inactive,0
15802362,14,Champions,0
15770474,11,Potential Loyalist,1
15659962,9,Others,0
15619360,14,Champions,0
15711249,12,Potential Loyalist,0
15782569,11,At Risk,0
15704231,9,At Risk,0
15628715,7,Inactive,0
15608886,13,Loyal Customers,0
15681758,8,Inactive,0
15754919,9,At Risk,0
15617348,13,Loyal Customers,0
15692718,12,Loyal Customers,0
15569945,12,Potential Loyalist,0
15669887,12,Loyal Customers,1
15665879,9,At Risk,0
15631451,7,Inactive,0
15655192,13,Champions,0
15595136,11,Potential Loyalist,0
15776467,9,Others,0
15602551,8,Inactive,0
15777904,7,Inactive,0
15601892,9,At Risk,0
15574523,11,Potential Loyalist,0
15670615,10,Others,0
15749671,7,Inactive,0
15613292,9,Others,0
15662641,9,At Risk,0
15634632,12,Potential Loyalist,0
15661433,14,Champions,0
15643158,11,At Risk,1
15770554,8,Inactive,0
15608688,12,Potential Loyalist,0
15669169,7,Inactive,0
15772030,12,Loyal Customers,0
15771535,8,Inactive,0
15711834,14,Champions,1
15647259,12,Potential Loyalist,0
15638068,10,Others,0
15698324,11,At Risk,0
15662901,12,Loyal Customers,0
15792565,7,Inactive,0
15730076,13,Loyal Customers,1
15768476,7,Inactive,0
15693732,7,Inactive,0
15743149,9,At Risk,0
15699550,7,Inactive,0
15645463,8,Inactive,0
15654183,12,Potential Loyalist,0
15700937,8,Inactive,0
15775627,9,At Risk,0
15709653,9,Others,0
15716608,11,Potential Loyalist,1
15658057,9,Others,1
15694995,13,Champions,0
15682928,12,Loyal Customers,0
15706899,8,Inactive,0
15589361,9,At Risk,0
15736510,11,Potential Loyalist,1
15622729,10,Others,0
15810593,8,Inactive,0
15705379,12,Potential Loyalist,0
15749947,7,Inactive,0
15695225,7,Inactive,0
15701206,11,Potential Loyalist,0
15644692,9,At Risk,1
15675949,8,Inactive,0
15568328,8,Inactive,0
15628893,12,Loyal Customers,0
15622230,12,Loyal Customers,0
15646168,11,Potential Loyalist,0
15730360,8,Inactive,0
15748473,11,Potential Loyalist,0
15651369,12,Potential Loyalist,0
15662662,11,Potential Loyalist,0
15729435,8,Inactive,0
15736879,13,Loyal Customers,0
15636590,11,Potential Loyalist,0
15749050,12,Potential Loyalist,0
15787529,13,Loyal Customers,1
15600882,7,Inactive,0
15625905,12,Potential Loyalist,0
15656263,11,Potential Loyalist,0
15770225,7,Inactive,0
15655171,12,Loyal Customers,0
15723437,10,Others,0
15667620,11,Potential Loyalist,0
15744279,7,Inactive,0
15661349,8,Inactive,0
15742848,10,At Risk,0
15642515,13,Champions,0
15579826,11,At Risk,0
15733777,13,Loyal Customers,1
15658768,15,Champions,1
15710375,11,Potential Loyalist,0
15681956,7,Inactive,0
15653448,7,Inactive,0
15734674,13,Champions,0
15585490,12,At Risk,0
15719827,15,Champions,0
